no,x,y
386,99.433,200.08
387,99.483,200.08
388,99.534,200.08
389,99.584,200.08
390,99.634,200.08
391,99.683,200.08
392,99.733,200.08
393,99.782,200.08
394,99.832,200.08
395,99.881,200.08
396,99.931,200.08
397,99.981,200.08
398,100.031,200.08
399,100.082,200.08
400,100.132,200.08
401,100.183,200.08
402,100.233,200.08
403,100.283,200.08
404,100.333,200.08
405,100.382,200.08
406,100.432,200.08
407,100.481,200.08
408,100.531,200.08
409,100.581,200.08
410,100.631,200.08
411,100.682,200.08
412,100.732,200.08
413,100.782,200.08
414,100.832,200.08
415,100.882,200.08
416,100.931,200.08
417,100.981,200.08
418,101.031,200.08
419,101.082,200.08
420,101.132,200.08
421,101.182,200.08
422,101.232,200.08
423,101.282,200.08
424,101.331,200.08
425,101.381,200.08
426,101.432,200.08
427,101.483,200.08
428,101.533,200.08
429,101.583,200.08
430,101.632,200.08
431,101.682,200.08
432,101.732,200.08
433,101.782,200.08
434,101.833,200.08
435,101.883,200.08
436,101.933,200.08
437,101.982,200.08
438,102.033,200.08
439,102.083,200.08
440,102.134,200.08
441,102.184,200.08
442,102.233,200.08
443,102.282,200.08
444,102.333,200.08
445,102.383,200.08
446,102.433,200.08
447,102.482,200.08
448,102.533,200.08
449,102.583,200.08
450,102.633,200.08
451,102.683,200.08
452,102.734,200.08
453,102.784,200.08
454,102.834,200.08
455,102.884,200.08
456,102.933,200.08
457,102.983,200.08
458,103.033,200.08
459,103.083,200.08
460,103.133,200.08
461,103.183,200.08
462,103.233,200.08
463,103.283,200.08
464,103.334,200.08
465,103.383,200.08
466,103.434,200.08
467,103.484,200.08
468,103.533,200.08
469,103.584,200.08
470,103.634,200.08
471,103.684,200.08
472,103.734,200.08
473,103.784,200.08
474,103.834,200.08
475,103.884,200.08
476,103.934,200.08
477,103.984,200.08
478,104.033,200.08
479,104.083,200.08
480,104.133,200.08
481,104.183,200.08
482,104.233,200.08
483,104.284,200.08
484,104.334,200.08
485,104.384,200.08
486,104.435,200.08
487,104.485,200.08
488,104.534,200.08
489,104.585,200.08
490,104.635,200.08
491,104.684,200.08
492,104.735,200.08
493,104.784,200.08
494,104.835,200.08
495,104.885,200.08
496,104.936,200.08
497,104.985,200.08
498,105.036,200.08
499,105.086,200.08
500,105.137,200.08
501,105.186,200.08
502,105.236,200.08
503,105.285,200.08
504,105.335,200.08
505,105.385,200.08
506,105.436,200.08
507,105.486,200.08
508,105.536,200.08
509,105.586,200.08
510,105.635,200.08
511,105.685,200.08
512,105.735,200.08
513,105.785,200.08
514,105.835,200.08
515,105.885,200.08
516,105.935,200.08
517,105.986,200.08
518,106.035,200.08
519,106.085,200.08
520,106.134,200.08
521,106.184,200.08
522,106.234,200.08
523,106.284,200.08
524,106.334,200.08
525,106.385,200.08
526,106.434,200.08
527,106.484,200.08
528,106.533,200.08
529,106.583,200.08
530,106.633,200.08
531,106.684,200.08
532,106.734,200.08
533,106.784,200.08
534,106.833,200.08
535,106.883,200.08
536,106.935,200.08
537,106.985,200.08
538,107.036,200.08
539,107.086,200.08
540,107.136,200.08
541,107.186,200.08
542,107.236,200.08
543,107.246,200.074
544,107.299,200.074
545,107.352,200.074
546,107.405,200.074
547,107.458,200.074
548,107.51,200.074
549,107.563,200.074
550,107.616,200.074
551,107.669,200.074
552,107.722,200.074
553,107.775,200.074
554,107.829,200.074
555,107.882,200.074
556,107.935,200.074
557,107.988,200.074
558,108.04,200.074
559,108.093,200.074
560,108.145,200.074
561,108.198,200.074
562,108.251,200.074
563,108.303,200.074
564,108.357,200.074
565,108.41,200.074
566,108.462,200.074
567,108.515,200.074
568,108.569,200.074
569,108.621,200.074
570,108.673,200.074
571,108.726,200.074
572,108.78,200.074
573,108.832,200.074
574,108.885,200.074
575,108.937,200.074
576,108.99,200.074
577,109.043,200.074
578,109.096,200.074
579,109.149,200.074
580,109.202,200.074
581,109.255,200.074
582,109.308,200.074
583,109.36,200.074
584,109.412,200.074
585,109.464,200.074
586,109.517,200.074
587,109.569,200.074
588,109.622,200.074
589,109.675,200.074
590,109.729,200.074
591,109.782,200.074
592,109.836,200.074
593,109.889,200.074
594,109.942,200.074
595,109.994,200.074
596,110.047,200.074
597,110.1,200.074
598,110.152,200.074
599,110.205,200.074
600,110.258,200.074
601,110.311,200.074
602,110.364,200.074
603,110.417,200.074
604,110.47,200.074
605,110.523,200.074
606,110.576,200.074
607,110.629,200.074
608,110.683,200.074
609,110.736,200.074
610,110.789,200.074
611,110.842,200.074
612,110.895,200.074
613,110.948,200.074
614,111.001,200.074
615,111.054,200.074
616,111.107,200.074
617,111.16,200.074
618,111.213,200.074
619,111.266,200.074
620,111.318,200.074
621,111.371,200.074
622,111.423,200.074
623,111.476,200.074
624,111.528,200.074
625,111.582,200.074
626,111.636,200.074
627,111.689,200.074
628,111.743,200.074
629,111.796,200.074
630,111.849,200.074
631,111.902,200.074
632,111.955,200.074
633,112.008,200.074
634,112.061,200.074
635,112.113,200.074
636,112.166,200.074
637,112.218,200.074
638,112.27,200.074
639,112.322,200.074
640,112.374,200.074
641,112.427,200.074
642,112.48,200.074
643,112.533,200.074
644,112.585,200.074
645,112.639,200.074
646,112.692,200.074
647,112.746,200.074
648,112.799,200.074
649,112.852,200.074
650,112.905,200.074
651,112.957,200.074
652,113.009,200.074
653,113.061,200.074
654,113.113,200.074
655,113.166,200.074
656,113.219,200.074
657,113.272,200.074
658,113.325,200.074
659,113.379,200.074
660,113.432,200.074
661,113.484,200.074
662,113.537,200.074
663,113.589,200.074
664,113.641,200.074
665,113.693,200.074
666,113.746,200.074
667,113.8,200.074
668,113.853,200.074
669,113.906,200.074
670,113.959,200.074
671,114.012,200.074
672,114.064,200.074
673,114.116,200.074
674,114.169,200.074
675,114.223,200.074
676,114.276,200.074
677,114.329,200.074
678,114.382,200.074
679,114.434,200.074
680,114.487,200.074
681,114.538,200.074
682,114.592,200.074
683,114.645,200.074
684,114.698,200.074
685,114.751,200.074
686,114.803,200.074
687,114.855,200.074
688,114.909,200.074
689,114.962,200.074
690,115.015,200.074
691,115.067,200.074
692,115.12,200.074
693,115.172,200.074
694,115.226,200.074
695,115.279,200.074
696,115.331,200.074
697,115.383,200.074
698,115.437,200.074
699,115.49,200.074
700,115.543,200.074
701,115.595,200.074
702,115.647,200.074
703,115.701,200.074
704,115.753,200.074
705,115.806,200.074
706,115.858,200.074
707,115.911,200.074
708,115.964,200.074
709,116.016,200.074
710,116.07,200.074
711,116.123,200.074
712,116.175,200.074
713,116.227,200.074
714,116.28,200.074
715,116.333,200.074
716,116.386,200.074
717,116.439,200.074
718,116.492,200.074
719,116.544,200.074
720,116.597,200.074
721,116.649,200.074
722,116.702,200.074
723,116.755,200.074
724,116.807,200.074
725,116.859,200.074
726,116.913,200.074
727,116.966,200.074
728,117.018,200.074
729,117.071,200.074
730,117.125,200.074
731,117.178,200.074
732,117.23,200.074
733,117.283,200.074
734,117.336,200.074
735,117.389,200.074
736,117.441,200.074
737,117.494,200.074
738,117.547,200.074
739,117.599,200.074
740,117.652,200.074
741,117.705,200.074
742,117.758,200.074
743,117.811,200.074
744,117.863,200.074
745,117.916,200.074
746,117.969,200.074
747,118.022,200.074
748,118.075,200.074
749,118.128,200.074
750,118.18,200.074
751,118.234,200.074
752,118.286,200.074
753,118.339,200.074
754,118.392,200.074
755,118.444,200.074
756,118.497,200.074
757,118.55,200.074
758,118.604,200.074
759,118.656,200.074
760,118.708,200.074
761,118.76,200.074
762,118.813,200.074
763,118.865,200.074
764,118.919,200.074
765,118.972,200.074
766,119.024,200.074
767,119.078,200.074
768,119.131,200.074
769,119.183,200.074
770,119.235,200.074
771,119.287,200.074
772,119.34,200.074
773,119.392,200.074
774,119.445,200.074
775,119.498,200.074
776,119.552,200.074
777,119.604,200.074
778,119.656,200.074
779,119.708,200.074
780,119.762,200.074
781,119.815,200.074
782,119.868,200.074
783,119.921,200.074
784,119.973,200.074
785,120.026,200.074
786,120.078,200.074
787,120.132,200.074
788,120.185,200.074
789,120.239,200.074
790,120.292,200.074
791,120.345,200.074
792,120.398,200.074
793,120.45,200.074
794,120.42,200.08
795,120.473,200.08
796,120.526,200.08
797,120.579,200.08
798,120.631,200.08
799,120.683,200.08
800,120.736,200.08
801,120.789,200.08
802,120.841,200.08
803,120.894,200.08
804,120.946,200.08
805,120.998,200.08
806,121.049,200.08
807,121.103,200.08
808,121.155,200.08
809,121.207,200.08
810,121.26,200.08
811,121.312,200.08
812,121.365,200.08
813,121.417,200.08
814,121.47,200.08
815,121.523,200.08
816,121.575,200.08
817,121.627,200.08
818,121.681,200.08
819,121.733,200.08
820,121.785,200.08
821,121.837,200.08
822,121.89,200.08
823,121.944,200.08
824,121.997,200.08
825,122.048,200.08
826,122.101,200.08
827,122.153,200.08
828,122.206,200.08
829,122.26,200.08
830,122.312,200.08
831,122.364,200.08
832,122.417,200.08
833,122.469,200.08
834,122.521,200.08
835,122.573,200.08
836,122.626,200.08
837,122.679,200.08
838,122.732,200.08
839,122.785,200.08
840,122.838,200.08
841,122.89,200.08
842,122.943,200.08
843,122.995,200.08
844,123.048,200.08
845,123.1,200.08
846,123.153,200.08
847,123.206,200.08
848,123.258,200.08
849,123.31,200.08
850,123.361,200.08
851,123.413,200.08
852,123.465,200.08
853,123.517,200.08
854,123.569,200.08
855,123.622,200.08
856,123.674,200.08
857,123.726,200.08
858,123.778,200.08
859,123.831,200.08
860,123.883,200.08
861,123.935,200.08
862,123.988,200.08
863,124.04,200.08
864,124.093,200.08
865,124.145,200.08
866,124.198,200.08
867,124.25,200.08
868,124.302,200.08
869,124.355,200.08
870,124.407,200.08
871,124.459,200.08
872,124.512,200.08
873,124.564,200.08
874,124.616,200.08
875,124.668,200.08
876,124.72,200.08
877,124.772,200.08
878,124.824,200.08
879,124.876,200.08
880,124.928,200.08
881,124.98,200.08
882,125.032,200.08
883,125.083,200.08
884,125.136,200.08
885,125.189,200.08
886,125.242,200.08
887,125.295,200.08
888,125.348,200.08
889,125.4,200.08
890,125.453,200.08
891,125.505,200.08
892,125.557,200.08
893,125.611,200.08
894,125.664,200.08
895,125.717,200.08
896,125.771,200.08
897,125.824,200.08
898,125.877,200.08
899,125.929,200.08
900,125.982,200.08
901,126.034,200.08
902,126.087,200.08
903,126.139,200.08
904,126.191,200.08
905,126.242,200.08
906,126.294,200.08
907,126.347,200.08
908,126.4,200.08
909,126.452,200.08
910,126.505,200.08
911,126.558,200.08
912,126.611,200.08
913,126.665,200.08
914,126.718,200.08
915,126.77,200.08
916,126.823,200.08
917,126.875,200.08
918,126.927,200.08
919,126.979,200.08
920,127.031,200.08
921,127.084,200.08
922,127.136,200.08
923,127.189,200.08
924,127.242,200.08
925,127.295,200.08
926,127.348,200.08
927,127.401,200.08
928,127.454,200.08
929,127.506,200.08
930,127.558,200.08
931,127.61,200.08
932,127.662,200.08
933,127.715,200.08
934,127.768,200.08
935,127.821,200.08
936,127.874,200.08
937,127.927,200.08
938,127.979,200.08
939,128.031,200.08
940,128.083,200.08
941,128.136,200.08
942,128.189,200.08
943,128.242,200.08
944,128.295,200.08
945,128.348,200.08
946,128.4,200.08
947,128.452,200.08
948,128.504,200.08
949,128.556,200.08
950,128.61,200.08
951,128.663,200.08
952,128.715,200.08
953,128.767,200.08
954,128.819,200.08
955,128.872,200.08
956,128.925,200.08
957,128.978,200.08
958,129.031,200.08
959,129.083,200.08
960,129.135,200.08
961,129.187,200.08
962,129.241,200.08
963,129.293,200.08
964,129.346,200.08
965,129.398,200.08
966,129.45,200.08
967,129.503,200.08
968,129.556,200.08
969,129.608,200.08
970,129.66,200.08
971,129.714,200.08
972,129.766,200.08
973,129.819,200.08
974,129.871,200.08
975,129.924,200.08
976,129.977,200.08
977,130.029,200.08
978,130.081,200.08
979,130.134,200.08
980,130.187,200.08
981,130.239,200.08
982,130.293,200.08
983,130.346,200.08
984,130.398,200.08
985,130.45,200.08
986,130.503,200.08
987,130.555,200.08
988,130.608,200.08
989,130.661,200.08
990,130.713,200.08
991,130.765,200.08
992,130.818,200.08
993,130.871,200.08
994,130.924,200.08
995,130.976,200.08
996,131.028,200.08
997,131.08,200.08
998,131.134,200.08
999,131.186,200.08
1000,131.238,200.08
1001,131.29,200.08
1002,131.344,200.08
1003,131.396,200.08
1004,131.448,200.08
1005,131.5,200.08
1006,131.553,200.08
1007,131.605,200.08
1008,131.657,200.08
1009,131.71,200.08
1010,131.762,200.08
1011,131.815,200.08
1012,131.867,200.08
1013,131.919,200.08
1014,131.972,200.08
1015,132.025,200.08
1016,132.078,200.08
1017,132.131,200.08
1018,132.183,200.08
1019,132.236,200.08
1020,132.29,200.08
1021,132.342,200.08
1022,132.395,200.08
1023,132.448,200.08
1024,132.5,200.08
1025,132.552,200.08
1026,132.604,200.08
1027,132.657,200.08
1028,132.71,200.08
1029,132.764,200.08
1030,132.816,200.08
1031,132.868,200.08
1032,132.921,200.08
1033,132.973,200.08
1034,133.025,200.08
1035,133.079,200.08
1036,133.131,200.08
1037,133.183,200.08
1038,133.237,200.08
1039,133.289,200.08
1040,133.341,200.08
1041,133.394,200.08
1042,133.446,200.08
1043,133.498,200.08
1044,133.55,200.08
1045,133.604,200.08
1046,133.656,200.08
1047,133.709,200.08
1048,133.761,200.08
1049,133.814,200.08
1050,133.865,200.08
1051,133.918,200.08
1052,133.97,200.08
1053,134.024,200.08
1054,134.076,200.08
1055,134.128,200.08
1056,134.18,200.08
1057,134.233,200.08
1058,134.286,200.08
1059,134.339,200.08
1060,134.392,200.08
1061,134.445,200.08
1062,134.498,200.08
1063,134.55,200.08
1064,134.603,200.08
1065,134.626,200.079
1066,134.709,200.079
1067,134.793,200.079
1068,134.877,200.079
1069,134.961,200.079
1070,135.045,200.079
1071,135.129,200.079
1072,135.213,200.079
1073,135.296,200.079
1074,135.38,200.079
1075,135.464,200.079
1076,135.549,200.079
1077,135.633,200.079
1078,135.717,200.079
1079,135.801,200.079
1080,135.885,200.079
1081,135.97,200.079
1082,136.053,200.079
1083,136.138,200.079
1084,136.221,200.079
1085,136.306,200.079
1086,136.39,200.079
1087,136.473,200.079
1088,136.558,200.079
1089,136.642,200.079
1090,136.726,200.079
1091,136.81,200.079
1092,136.895,200.079
1093,136.978,200.079
1094,137.062,200.079
1095,137.145,200.079
1096,137.229,200.079
1097,137.313,200.079
1098,137.398,200.079
1099,137.481,200.079
1100,137.565,200.079
1101,137.649,200.079
1102,137.733,200.079
1103,137.818,200.079
1104,137.901,200.079
1105,137.984,200.079
1106,138.068,200.079
1107,138.152,200.079
1108,138.236,200.079
1109,138.32,200.079
1110,138.405,200.079
1111,138.489,200.079
1112,138.574,200.079
1113,138.658,200.079
1114,138.743,200.079
1115,138.828,200.079
1116,138.913,200.079
1117,138.998,200.079
1118,139.083,200.079
1119,139.168,200.079
1120,139.253,200.079
1121,139.338,200.079
1122,139.422,200.079
1123,139.507,200.079
1124,139.592,200.079
1125,139.676,200.079
1126,139.761,200.079
1127,139.845,200.079
1128,139.929,200.079
1129,140.013,200.079
1130,140.097,200.079
1131,140.181,200.079
1132,140.264,200.079
1133,140.348,200.079
1134,140.431,200.079
1135,140.515,200.079
1136,140.6,200.079
1137,140.684,200.079
1138,140.768,200.079
1139,140.852,200.079
1140,140.935,200.079
1141,141.018,200.079
1142,141.103,200.079
1143,141.187,200.079
1144,141.271,200.079
1145,141.355,200.079
1146,141.438,200.079
1147,141.521,200.079
1148,141.606,200.079
1149,141.69,200.079
1150,141.774,200.079
1151,141.857,200.079
1152,141.941,200.079
1153,142.026,200.079
1154,142.109,200.079
1155,142.193,200.079
1156,142.277,200.079
1157,142.361,200.079
1158,142.445,200.079
1159,142.53,200.079
1160,142.614,200.079
1161,142.698,200.079
1162,142.781,200.079
1163,142.866,200.079
1164,142.949,200.079
1165,143.033,200.079
1166,143.117,200.079
1167,143.201,200.079
1168,143.284,200.079
1169,143.369,200.079
1170,143.452,200.079
1171,143.537,200.079
1172,143.621,200.079
1173,143.704,200.079
1174,143.788,200.079
1175,143.872,200.079
1176,143.956,200.079
1177,144.04,200.079
1178,144.123,200.079
1179,144.207,200.079
1180,144.291,200.079
1181,144.375,200.079
1182,144.458,200.079
1183,144.542,200.079
1184,144.626,200.079
1185,144.709,200.079
1186,144.793,200.079
1187,144.878,200.079
1188,144.962,200.079
1189,145.046,200.079
1190,145.131,200.079
1191,145.215,200.079
1192,145.299,200.079
1193,145.383,200.079
1194,145.467,200.079
1195,145.551,200.079
1196,145.635,200.079
1197,145.718,200.079
1198,145.803,200.079
1199,145.887,200.079
1200,145.971,200.079
1201,146.055,200.079
1202,146.139,200.079
1203,146.223,200.079
1204,146.307,200.079
1205,146.391,200.079
1206,146.475,200.079
1207,146.559,200.079
1208,146.643,200.079
1209,146.727,200.079
1210,146.811,200.079
1211,146.894,200.079
1212,146.978,200.079
1213,147.062,200.079
1214,147.147,200.079
1215,147.23,200.079
1216,147.314,200.079
1217,147.398,200.079
1218,147.483,200.079
1219,147.566,200.079
1220,147.651,200.079
1221,147.734,200.079
1222,147.817,200.079
1223,147.901,200.079
1224,147.986,200.079
1225,148.069,200.079
1226,148.153,200.079
1227,148.237,200.079
1228,148.32,200.079
1229,148.405,200.079
1230,148.489,200.079
1231,148.572,200.079
1232,148.656,200.079
1233,148.74,200.079
1234,148.824,200.079
1235,148.909,200.079
1236,148.993,200.079
1237,149.077,200.079
1238,149.161,200.079
1239,149.244,200.079
1240,149.329,200.079
1241,149.413,200.079
1242,149.498,200.079
1243,149.581,200.079
1244,149.665,200.079
1245,149.749,200.079
1246,149.833,200.079
1247,149.917,200.079
1248,150.001,200.079
1249,150.085,200.079
1250,150.169,200.079
1251,150.253,200.079
1252,150.338,200.079
1253,150.422,200.079
1254,150.507,200.079
1255,150.589,200.079
1256,150.673,200.079
1257,150.756,200.079
1258,150.84,200.079
1259,150.924,200.079
1260,151.007,200.079
1261,151.09,200.079
1262,151.174,200.079
1263,151.259,200.079
1264,151.342,200.079
1265,151.426,200.079
1266,151.51,200.079
1267,151.594,200.079
1268,151.594,200.079
1269,151.675,200.079
1270,151.755,200.079
1271,151.835,200.079
1272,151.917,200.079
1273,151.997,200.079
1274,152.077,200.079
1275,152.158,200.079
1276,152.239,200.079
1277,152.319,200.079
1278,152.4,200.079
1279,152.481,200.079
1280,152.561,200.079
1281,152.642,200.079
1282,152.722,200.079
1283,152.802,200.079
1284,152.882,200.079
1285,152.962,200.079
1286,153.042,200.079
1287,153.121,200.079
1288,153.202,200.079
1289,153.282,200.079
1290,153.362,200.079
1291,153.443,200.079
1292,153.523,200.079
1293,153.603,200.079
1294,153.683,200.079
1295,153.764,200.079
1296,153.844,200.079
1297,153.924,200.079
1298,154.004,200.079
1299,154.084,200.079
1300,154.164,200.079
1301,154.245,200.079
1302,154.325,200.079
1303,154.405,200.079
1304,154.486,200.079
1305,154.567,200.079
1306,154.647,200.079
1307,154.726,200.079
1308,154.807,200.079
1309,154.887,200.079
1310,154.968,200.079
1311,155.049,200.079
1312,155.128,200.079
1313,155.208,200.079
1314,155.287,200.079
1315,155.367,200.079
1316,155.447,200.079
1317,155.528,200.079
1318,155.608,200.079
1319,155.688,200.079
1320,155.769,200.079
1321,155.85,200.079
1322,155.93,200.079
1323,156.011,200.079
1324,156.092,200.079
1325,156.173,200.079
1326,156.254,200.079
1327,156.335,200.079
1328,156.415,200.079
1329,156.496,200.079
1330,156.577,200.079
1331,156.658,200.079
1332,156.739,200.079
1333,156.819,200.079
1334,156.9,200.079
1335,156.98,200.079
1336,157.061,200.079
1337,157.141,200.079
1338,157.221,200.079
1339,157.301,200.079
1340,157.381,200.079
1341,157.461,200.079
1342,157.541,200.079
1343,157.62,200.079
1344,157.7,200.079
1345,157.781,200.079
1346,157.862,200.079
1347,157.943,200.079
1348,158.023,200.079
1349,158.103,200.079
1350,158.184,200.079
1351,158.263,200.079
1352,158.343,200.079
1353,158.422,200.079
1354,158.503,200.079
1355,158.584,200.079
1356,158.665,200.079
1357,158.745,200.079
1358,158.825,200.079
1359,158.905,200.079
1360,158.984,200.079
1361,159.065,200.079
